department,institution,ancmNo,category,bsnsTitle,title,link,ancmDate,period
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0561호,,,2023년도 나노 및 소재 기술개발사업 하반기 2차 신규과제(전략형) 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002533,2023-05-23,2023-06-02 ~ 2023-06-22
중소벤처기업부,중소기업기술정보진흥원,TI_2023_109,,,2023년도 중소기업기술혁신개발사업(소부장일반) 대중소기업 상생모델 추천기업 연계R&amp;D 사업계획서  접수 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002534,2023-06-08,2023-06-08 ~ 2023-06-15
중소벤처기업부,중소기업기술정보진흥원,TI_2023_110,,,2023년도 중소기업기술혁신개발사업(수출지향형) 대중소기업 상생모델추천기업 연계 R&amp;D 사업계획서 접수 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002535,2023-06-08,2023-06-08 ~ 2023-06-13
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공조 제2023-501호,,,2023년도 조선해양 분야 신규지원 대상과제 통합 공고(2차),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002536,2023-06-09,2023-06-16 ~ 2023-07-10
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0618호,,,2023년도 디지털연구혁신선도기관육성사업 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002537,2023-06-07,2023-06-21 ~ 2023-07-07
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-497호,,,2023년 한-폴란드 에너지국제공동연구사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002538,2023-06-07,2023-06-07 ~ 2023-09-07
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0600호,,,2023년도 초고성능컴퓨팅 SW 생태계조성사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002539,2023-06-02,2023-06-08 ~ 2023-07-03
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0601호,,,2023년도 미래국방혁신기술개발사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002540,2023-06-02,2023-06-08 ~ 2023-07-03
경찰청,과학치안진흥센터,"과기정통부 2023-0050호, 경찰청 공고 제2023-04호",,,2023년 치안현장맞춤형연구개발사업(폴리스랩2.0) 본연구 신규과제 선정공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002541,2023-06-07,2023-06-07 ~ 2023-06-13
과학기술정보통신부,과학기술사업화진흥원,과학기술사업화진흥원 제2023-047호,,,2023년도 지역산업연계 대학 Open-Lab 육성지원사업 본사업 과제 신청 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002542,2023-06-12,2023-06-13 ~ 2023-06-23
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 2023-0624,,,2023년도 제2차 과학기술분야 연구기획과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002543,2023-06-12,2023-06-12 ~ 2023-06-19
보건복지부,한국보건산업진흥원,보건복지부공고 제2023-447호,,,2023년도 K-Medi융합인재양성지원사업(현장수요 연계형 글로벌 인재육성) 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002544,2023-06-12,2023-06-12 ~ 2023-06-22
과학기술정보통신부,한국연구재단,NR_2023_064,,,2023년도 우주개발기반조성 및 성과확산 사업(우주개발 전략 기반조성) 정책지정(한국연구재단),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002545,2023-06-12,2023-06-12 ~ 2023-06-20
과학기술정보통신부,과학기술사업화진흥원,과학기술사업화진흥원 제2023-048호,,,2023년도 과학치안 공공연구성과 실용화 촉진 시범사업 (기초·원천연구성과 치안분야 기술실용화) 본 사업 과제 신청 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002553,2023-06-14,2023-06-14 ~ 2023-06-26
기획재정부,한국산업기술기획평가원,산업통상자원부 공고 제 2023-513호,,,2023년도 산업연계형 저탄소 공정전환핵심기술개발사업(2차),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002554,2023-06-14,2023-06-14 ~ 2023-07-13
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0629호,,,2023년도 기후기술협력기반조성(ODA) 신규과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002555,2023-06-12,2023-06-12 ~ 2023-06-21
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-65호,,,2023년도 포스트규제자유특구연계R&amp;D 2단계 연구개발계획서 접수 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002593,2023-06-26,2023-06-26 ~ 2023-06-30
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-78호 관련,,,2023년도 건강기능식품 개발 지원사업 2단계 연구개발계획서 접수 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002595,2023-06-23,2023-06-23 ~ 2023-06-29
문화체육관광부,한국연구재단,과학기술정보통신부 공고 제2023-0648호 및 문화체육관광부 공고 제2023-0228호,,,2023년도 전통문화혁신성장융합연구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002613,2023-06-21,2023-07-03 ~ 2023-07-21
중소벤처기업부,중소기업기술정보진흥원,TI_2023_112,,,2023년도 리빙랩활용기술개발사업 추천과제 접수 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002614,2023-06-22,2023-06-22 ~ 2023-06-29
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0666호,,,2023년도 나노 및 소재 기술개발사업 하반기 2차 신규과제(전략형) 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002615,2023-06-23,2023-06-23 ~ 2023-07-03
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-544호,,,"2023년도 제2차 에너지기술개발사업(태양광, 풍력, RE100) 신규지원대상 연구개발과제 공고",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002633,2023-06-30,2023-07-10 ~ 2023-07-31
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2023-546호,,,2023년도 제2차 반도체 분야 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002634,2023-06-28,2023-06-28 ~ 2023-07-17
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0672호,,,2023년도 한-브라질 공동연구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002636,2023-06-29,2023-06-29 ~ 2023-08-16
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-381호,,,2023년 위기지역 중소기업 Scale-up R&amp;D(2단계) 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002653,2023-06-29,2023-06-29 ~ 2023-07-20
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-678호,,,2023년도 양자기술연구개발선도(양자컴퓨팅) 사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002654,2023-07-01,2023-07-01 ~ 2023-07-10
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0680호,,,2023년도 해양-육상-대기 탄소순환시스템 연구사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002656,2023-07-03,2023-07-03 ~ 2023-07-12
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023 - 390호,,,2023년 팁스(TIPS) 창업기업 지원계획 통합 수정 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002673,2023-07-03,2023-07-04 ~ 2023-11-15
국토교통부,국토교통과학기술진흥원,재공고-국-제24호,,,2023년 성과확산형 국토교통 국제협력 연구개발사업 시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002675,2023-07-04,2023-07-07 ~ 2023-07-18
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0686,,,2023년도 우주개발기반조성 및 성과확산 사업(우주기술 Spin-Off 지원) 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002676,2023-07-05,2023-07-06 ~ 2023-07-19
과학기술정보통신부,한국연구재단, 과학기술정보통신부 공고 제 2023 ？ 0691호,,,2023년도 미래국방혁신기술개발사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002693,2023-07-05,2023-07-05 ~ 2023-07-14
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0701호,,,2023년도 국민생활안전 긴급대응연구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002694,2023-07-10,2023-07-10 ~ 2023-07-24
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 ？ 0696호,,,2023년도 초고성능컴퓨팅 SW 생태계조성사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002695,2023-07-06,2023-07-06 ~ 2023-07-17
과학기술정보통신부,한국연구재단,NR_2023_066,,,2023년도 차세대발사체개발사업 정책지정,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002713,2023-07-12,2023-07-12 ~ 2023-07-25
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-706호,,,2023년도 원자력국제공동연구지원사업 신규과제(2차) 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002714,2023-07-10,2023-07-10 ~ 2023-07-21
과학기술정보통신부,한국연구재단,NR_2023_069,,,2023년도 원자력단 정책연구용역과제(안전기여도),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002716,2023-07-10,2023-07-10 ~ 2023-07-14
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0692호,,,2023년도 한-영국(MRC) 협력기반조성사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002717,2023-07-11,2023-07-11 ~ 2023-09-11
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0715호,,,2023년도 한-베트남 협력기반조성사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002718,2023-07-12,2023-07-12 ~ 2023-09-14
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0714호,,,2023년도 나노 및 소재 기술개발사업 나노커넥트 신규과제 선정계획 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002719,2023-07-11,2023-07-11 ~ 2023-07-20
과학기술정보통신부,한국연구재단,과학기술통신부 공고 제 2023-720호,,,2023년도 STEAM연구사업 하반기 신규과제 공고문,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002720,2023-07-12,2023-07-26 ~ 2023-08-11
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0741호,,,2023년도 제3차 과학기술분야 연구기획과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002733,2023-07-19,2023-07-20 ~ 2023-08-03
보건복지부,한국보건산업진흥원,제2023-545호,,,2023년도 보건위기 대응 신속 비임상시험 실증개발 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002756,2023-07-20,2023-07-20 ~ 2023-08-18
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0773호,,,2023년도 양자정보과학 인적기반 조성사업 신규과제 공모(2차),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002757,2023-07-28,2023-07-28 ~ 2023-08-29
과학기술정보통신부,한국연구재단,NR_2023_074,,,2023년 한의디지털융합기술개발사업 과제접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002758,2023-07-31,2023-07-31 ~ 2023-08-04
과학기술정보통신부,정보통신기획평가원,제2023-0744호,,,2023년도 사이버보안 챌린지 대회 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002760,2023-07-24,2023-07-24 ~ 2023-08-23
보건복지부,한국보건산업진흥원,제2023-548호,,,2023년도 제2차 보건의료기술 연구개발사업 신규지원 대상과제 통합 재공고(2차),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002761,2023-07-21,2023-07-21 ~ 2023-07-31
문화체육관광부,한국연구재단,과학기술정보통신부 공고 제2023-0753호 및 문화체육관광부 공고 제2023-0266호,,,2023년도 전통문화혁신성장융합연구사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002762,2023-07-25,2023-07-25 ~ 2023-08-01
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-25호 관련,,,2023년도 혁신제품 고도화 기술개발 지원사업 (2단계) 글로벌 타겟 R&amp;D 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002773,2023-07-26,2023-07-28 ~ 2023-08-11
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023 ？ 785호,,,2023년도 양자기술연구개발선도(양자컴퓨팅) 사업 신규과제 일부 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002774,2023-07-31,2023-07-31 ~ 2023-08-09
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0756호,,,2023년도 한-핀란드(BF) 공동연구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002793,2023-07-28,2023-07-28 ~ 2023-09-11
과학기술정보통신부,정보통신기획평가원,해당없음(정책지정),,,2023년 하반기 방송통신정책연구(정책지정) 과제 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002794,2023-08-04,2023-08-04 ~ 2023-08-09
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2023-0795호,,,2023년도 하반기 방송통신정책연구(R&amp;D) 신규과제 공고 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002795,2023-08-04,2023-08-21 ~ 2023-09-04
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-239호,,,컨소시엄형기술개발지원사업(시장대응형) 선정과제 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002796,2023-08-10,2023-08-10 ~ 2023-08-25
국토교통부,국토교통과학기술진흥원,공고-국-제25호,,,2023년 국토교통연구기획사업 제2차 시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002797,2023-08-01,2023-08-23 ~ 2023-09-01
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-625호,,,2023년 에너지국제공동연구사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002798,2023-08-03,2023-08-03 ~ 2023-10-24
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0794호,,,2023년도 제3차 과학기술분야 연구기획과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002799,2023-08-04,2023-08-04 ~ 2023-08-11
농촌진흥청,농촌진흥청,제2023-225호,,,2023년도 농업연구개발사업 정기공모(6차),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002813,2023-08-10,2023-08-10 ~ 2023-08-21
과학기술정보통신부,한국연구재단,NR_2023_075,,,원자력국제협력기반조성사업 정책지정 과제 접수(GIF),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002833,2023-08-11,2023-08-11 ~ 2023-08-25
과학기술정보통신부,한국연구재단,과기정통부 공고 제2023 - 0764호,,,2023년도 한-스위스 박사(박사후)과정생 연수사업 선정자 협약체결용 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002834,2023-07-28,2023-08-10 ~ 2023-08-23
과학기술정보통신부,한국연구재단,NR_2023_076,,,원자력국제협력기반조성사업 정책지정 과제 접수(OECD/NEA),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002853,2023-08-11,2023-08-11 ~ 2023-08-25
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-239호,,,컨소시엄형기술개발지원사업(수출지향형) ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002854,2023-08-16,2023-08-16 ~ 2023-08-25
과학기술정보통신부,정보통신기획평가원,제2023-0812호,,,"2023년도 인공지능 그랜드 챌린지 : 정책 지원 AI, 2단계 대회",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002873,2023-08-18,2023-08-18 ~ 2023-09-19
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0828호,,,2023년도 한-UAE 공동연구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002893,2023-08-25,2023-08-25 ~ 2023-09-26
농촌진흥청,농촌진흥청,제2023-237호,,,2023년 시험연구활동지원사업 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002894,2023-08-23,2023-08-23 ~ 2023-09-04
보건복지부,한국보건산업진흥원,2023-604,,,2023년도 제2차 K-Medi융합인재양성지원사업(현장수요 연계형 글로벌 인재육성) 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002913,2023-09-01,2023-10-16 ~ 2023-10-31
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2023-0795호,,,(연장공고) 2023년 하반기 방송통신정책연구(R&amp;D) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002953,2023-09-05,2023-09-05 ~ 2023-09-11
경찰청,과학치안진흥센터,"과학기술정보통신부 제2023-0872호, 경찰청 공고 제2023-117호",,,2023년도 미래치안도전기술개발사업(융합탐색연구) 2차 신규과제 선정계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002954,2023-09-12,2023-09-12 ~ 2023-10-11
과학기술정보통신부,한국연구재단,2023-0844,,,해외우수과학자유치사업 (Brain Pool) 2023년도 4차 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002955,2023-09-06,2023-09-06 ~ 2023-10-06
국토교통부,국토교통과학기술진흥원,재공고-국-제25호,,,2023년 국토교통연구기획사업 제2차 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002956,2023-09-05,2023-09-06 ~ 2023-09-12
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-712호,,,2023년도 제2차 에너지기술개발사업(태양광) 신규지원대상 연구개발과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002973,2023-09-11,2023-09-18 ~ 2023-10-11
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0867호,,,2023년도 초고성능컴퓨팅 SW생태계조성사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002974,2023-09-08,2023-09-08 ~ 2023-09-18
기획재정부,한국에너지기술평가원,산업통상자원부 공고 제2023-678호,,,2023년도 3차 에너지인력양성사업 신규지원대상 연구개발과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002993,2023-08-29,2023-08-29 ~ 2023-10-13
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-723호,,,2023년도 전력정보화및정책지원 신규지원대상 연구개발과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002996,2023-09-14,2023-09-14 ~ 2023-10-16
보건복지부,한국보건산업진흥원,KH_2023_644,,,2023년 글로벌연구협력지원사업 글로벌 공동연구 지원 과제,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003013,2023-09-20,2023-09-25 ~ 2023-10-19
산업통상자원부,한국산업기술기획평가원,산업부 제2023-726호,,,2023년도 제3차 반도체 분야 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003014,2023-09-15,2023-09-15 ~ 2023-10-04
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 ？ 0880호,,,2023년도 스페이스챌린지사업(우주발사체 사이언스 콤플렉스) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003034,2023-09-14,2023-09-21 ~ 2023-10-16
문화체육관광부,한국콘텐츠진흥원,KC_2023_001,,,[정책지정] 2023년 CT기반조성사업 신규과제 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003053,2023-09-19,2023-09-19 ~ 2023-09-24
중소벤처기업부,중소기업기술정보진흥원,TI_2023_113,,,2023년도 중소기업기술혁신개발사업(수출지향형) 대중소기업 상생모델추천기업 연계 R&amp;D 사업계획서 접수 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003073,2023-09-25,2023-09-25 ~ 2023-10-11
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0894호,,,2023년도 제2차 미래국방혁신기술개발사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003074,2023-09-25,2023-10-05 ~ 2023-10-25
중소벤처기업부,중소기업기술정보진흥원,TI_2023_114,,,인력양성 테스트,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003093,2023-12-01,2023-12-01 ~ 2023-12-31
과학기술정보통신부,과학기술사업화진흥원,과학기술사업화진흥원 제2023-069호,,,2023년 공공연구성과 가치창출 기술키움 사업 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003113,2023-10-06,2023-10-06 ~ 2023-11-20
과학기술정보통신부,한국연구재단,과학기술정보통신부 제 2023-0914호,,,2023년도 기후기술국제협력촉진사업(CTCN 기술지원) 신규과제 3차 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003115,2023-10-04,2023-10-04 ~ 2023-10-13
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제 2023-484호,,,2023년도 중소기업 R&amp;D역량제고사업 ’R&amp;D기획지원’ 3차 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003134,2023-10-05,2023-10-10 ~ 2023-10-23
국토교통부,국토교통과학기술진흥원,재공고-국-제25호,,,2023년 국토교통연구기획사업 제2차 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003135,2023-10-06,2023-10-16 ~ 2023-10-30
과학기술정보통신부,한국연구재단,NR_2023_077,,,2023년도 하반기 원자력정책연구사업 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003136,2023-10-06,2023-10-06 ~ 2023-10-26
과학기술정보통신부,한국연구재단,NR_2023_078,,,(정책지정) 2023년도 하반기 원자력정책연구사업 신규과제,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003137,2023-10-06,2023-10-06 ~ 2023-10-19
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-764호,,,2023년도 하반기 공공에너지 선도투자 및 신산업 창출 지원사업 신규지원 대상 연구개발과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003153,2023-10-11,2023-10-18 ~ 2023-11-09
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023 - 504호,,,2023년 고위험·고성과 R&amp;D 프로젝트(DCP) 기업 지원계획  공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003174,2023-10-24,2023-11-01 ~ 2023-11-23
국토교통부,국토교통과학기술진흥원,공고-국-제26호,,,2023년 국토교통연구기획사업 제3차 시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003193,2023-10-20,2023-11-01 ~ 2023-11-20
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-504호,,,고위험·고성과 R&amp;D 프로젝트(DCP),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003214,2024-01-02,2024-01-31 ~ 2024-02-05
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0945호,,,2023년도 한-미 첨단기술분야 인력교류(NSF IRES) 지원 프로그램 신규 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003216,2023-10-23,2023-10-23 ~ 2023-11-16
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-794호,,,2023년도 산업기술R&amp;D 연구기획사업(에너지기술분야) 신규지원 대상 연구개발과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003253,2023-10-26,2023-10-26 ~ 2023-11-24
중소벤처기업부,중소기업기술정보진흥원,TI_2023_115,,,2023년 사업연계형기술개발사업 1단계 연구개발계획서 접수 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003254,2023-10-26,2023-10-26 ~ 2023-10-30
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023 - 0971호,,,2023년도 하반기 원자력정책연구사업 신규과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003273,2023-10-31,2023-10-31 ~ 2023-11-08
과학기술정보통신부,혁신형소형모듈원자로기술개발사업단,과학기술정보통신부 공고 2023-0980,,,2023년도 혁신형 소형모듈원자로 기술개발사업 신규과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003275,2023-11-06,2023-11-06 ~ 2023-11-24
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-812호,,,2023년도 하반기 재생에너지디지털트윈사업 신규지원대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003293,2023-11-06,2023-11-06 ~ 2023-12-05
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0981호,,,2023년도 초고성능컴퓨팅 SW 생태계조성사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003294,2023-11-07,2023-11-07 ~ 2023-11-13
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-828호,,,2024년 한-중 에너지국제공동연구사업 신규지원 대상과제 공고 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003313,2023-11-15,2023-11-15 ~ 2024-01-04
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0992호,,,2023년도 우주개발기반조성 및 성과확산 사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003315,2023-11-16,2023-11-16 ~ 2023-11-30
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2023-0987호,,,2023년도 하반기 방송통신정책연구(R&amp;D) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003316,2023-11-10,2023-11-10 ~ 2023-11-20
과학기술정보통신부,한국연구재단,NR_2023_080,,,2023년도 원자력 분야 정책연구용역(위탁)과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003317,2023-11-16,2023-11-16 ~ 2023-11-27
중소벤처기업부,중소기업기술정보진흥원,TI_2023_116,,,사업연계형기술개발사업 2단계 연계과제(시장확대형(민간투자)) 연구개발계획서 제출 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=003333,2023-11-17,2023-11-17 ~ 2023-11-21
